"Notes"	"Year"	"Year Code"	"Gender"	"Gender Code"	"Census Region"	"Census Region Code"	"Single-Year Ages"	"Single-Year Ages Code"	Deaths	Population	Crude Rate
	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"93 years"	"93"	115	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"94 years"	"94"	79	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"95 years"	"95"	71	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"96 years"	"96"	58	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"97 years"	"97"	35	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"98 years"	"98"	30	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"99 years"	"99"	16	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"	"100+ years"	"100"	30	Not Applicable	Not Applicable
"Total"	"2022 "	"2022"	"Male"	"M"	"Census Region 1: Northeast"	"CENS-R1"			10992	28030832	39.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"< 1 year"	"0"	21	387493	5.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"22 years"	"22"	11	504610	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"24 years"	"24"	10	463955	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"25 years"	"25"	14	452245	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"26 years"	"26"	17	450101	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"27 years"	"27"	26	453887	5.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"28 years"	"28"	29	460544	6.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"29 years"	"29"	37	465548	7.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"30 years"	"30"	42	471572	8.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"31 years"	"31"	47	471573	10.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"32 years"	"32"	69	469276	14.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"33 years"	"33"	55	455281	12.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"34 years"	"34"	68	447080	15.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"35 years"	"35"	73	445448	16.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"36 years"	"36"	87	450976	19.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"37 years"	"37"	106	453976	23.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"38 years"	"38"	85	444111	19.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"39 years"	"39"	102	452005	22.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"40 years"	"40"	117	453693	25.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"41 years"	"41"	116	450807	25.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"42 years"	"42"	126	448826	28.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"43 years"	"43"	119	430188	27.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"44 years"	"44"	121	418515	28.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"45 years"	"45"	110	409679	26.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"46 years"	"46"	137	392920	34.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"47 years"	"47"	131	397196	33.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"48 years"	"48"	155	387414	40.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"49 years"	"49"	149	392434	38.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"50 years"	"50"	169	415586	40.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"51 years"	"51"	202	445773	45.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"52 years"	"52"	217	436653	49.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"53 years"	"53"	240	420359	57.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"54 years"	"54"	236	411029	57.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"55 years"	"55"	282	414471	68.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"56 years"	"56"	296	420000	70.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"57 years"	"57"	284	436614	65.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"58 years"	"58"	352	450784	78.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"59 years"	"59"	371	452646	82.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"60 years"	"60"	345	456924	75.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"61 years"	"61"	404	458724	88.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"62 years"	"62"	390	448684	86.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"63 years"	"63"	433	440959	98.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"64 years"	"64"	401	436998	91.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"65 years"	"65"	391	425978	91.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"66 years"	"66"	360	402730	89.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"67 years"	"67"	342	390515	87.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"68 years"	"68"	391	373777	104.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"69 years"	"69"	367	355393	103.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"70 years"	"70"	366	341129	107.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"71 years"	"71"	381	318829	119.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"72 years"	"72"	343	297716	115.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"73 years"	"73"	323	285021	113.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"74 years"	"74"	337	272946	123.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"75 years"	"75"	357	286544	124.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"76 years"	"76"	276	192575	143.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"77 years"	"77"	283	181595	155.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"78 years"	"78"	299	175209	170.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"79 years"	"79"	310	176147	176.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"80 years"	"80"	274	147862	185.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"81 years"	"81"	256	128946	198.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"82 years"	"82"	258	113417	227.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"83 years"	"83"	242	104058	232.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"84 years"	"84"	240	94101	255.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"85 years"	"85"	206	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"86 years"	"86"	230	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"87 years"	"87"	201	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"88 years"	"88"	175	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"89 years"	"89"	197	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"90 years"	"90"	129	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"91 years"	"91"	140	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"92 years"	"92"	136	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"93 years"	"93"	125	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"94 years"	"94"	98	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"95 years"	"95"	87	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"96 years"	"96"	57	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"97 years"	"97"	62	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"98 years"	"98"	26	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"99 years"	"99"	32	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"	"100+ years"	"100"	26	Not Applicable	Not Applicable
"Total"	"2022 "	"2022"	"Male"	"M"	"Census Region 2: Midwest"	"CENS-R2"			15173	34233843	44.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"< 1 year"	"0"	39	751822	5.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"20 years"	"20"	12	873026	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"21 years"	"21"	10	930889	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"22 years"	"22"	10	923268	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"23 years"	"23"	14	889176	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"24 years"	"24"	15	870697	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"25 years"	"25"	19	853926	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"26 years"	"26"	28	847253	3.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"27 years"	"27"	28	856364	3.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"28 years"	"28"	38	870582	4.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"29 years"	"29"	48	883709	5.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"30 years"	"30"	54	899260	6.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"31 years"	"31"	72	909742	7.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"32 years"	"32"	82	911229	9.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"33 years"	"33"	83	885376	9.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"34 years"	"34"	107	868482	12.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"35 years"	"35"	119	859379	13.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"36 years"	"36"	125	860815	14.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"37 years"	"37"	155	861024	18.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"38 years"	"38"	135	842926	16.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"39 years"	"39"	170	858115	19.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"40 years"	"40"	179	856651	20.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"41 years"	"41"	221	846493	26.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"42 years"	"42"	219	844167	25.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"43 years"	"43"	232	808607	28.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"44 years"	"44"	232	791992	29.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"45 years"	"45"	244	781627	31.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"46 years"	"46"	262	755609	34.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"47 years"	"47"	278	765327	36.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"48 years"	"48"	314	752924	41.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"49 years"	"49"	317	766478	41.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"50 years"	"50"	345	803190	43.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"51 years"	"51"	426	846242	50.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"52 years"	"52"	440	823384	53.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"53 years"	"53"	474	784766	60.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"54 years"	"54"	483	765945	63.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"55 years"	"55"	520	763121	68.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"56 years"	"56"	605	773285	78.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"57 years"	"57"	661	797502	82.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"58 years"	"58"	680	811863	83.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"59 years"	"59"	679	805290	84.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"60 years"	"60"	749	800404	93.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"61 years"	"61"	781	791274	98.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"62 years"	"62"	812	771569	105.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"63 years"	"63"	776	751134	103.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"64 years"	"64"	800	738924	108.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"65 years"	"65"	810	721942	112.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"66 years"	"66"	715	684217	104.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"67 years"	"67"	764	663739	115.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"68 years"	"68"	759	635612	119.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"69 years"	"69"	723	603834	119.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"70 years"	"70"	675	578462	116.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"71 years"	"71"	667	549364	121.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"72 years"	"72"	667	522442	127.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"73 years"	"73"	654	508893	128.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"74 years"	"74"	682	499726	136.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"75 years"	"75"	726	529291	137.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"76 years"	"76"	560	365535	153.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"77 years"	"77"	528	345899	152.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"78 years"	"78"	591	330627	178.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"79 years"	"79"	525	327323	160.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"80 years"	"80"	517	272483	189.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"81 years"	"81"	465	238843	194.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"82 years"	"82"	447	212107	210.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"83 years"	"83"	425	190294	223.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"84 years"	"84"	406	169817	239.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"85 years"	"85"	362	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"86 years"	"86"	350	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"87 years"	"87"	328	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"88 years"	"88"	244	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"89 years"	"89"	264	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"90 years"	"90"	235	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"91 years"	"91"	193	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"92 years"	"92"	176	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"93 years"	"93"	145	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"94 years"	"94"	122	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"95 years"	"95"	90	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"96 years"	"96"	68	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"97 years"	"97"	51	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"98 years"	"98"	45	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"99 years"	"99"	15	Not Applicable	Not Applicable
	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"	"100+ years"	"100"	30	Not Applicable	Not Applicable
"Total"	"2022 "	"2022"	"Male"	"M"	"Census Region 3: South"	"CENS-R3"			28177	63465339	44.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"< 1 year"	"0"	18	439029	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"24 years"	"24"	18	557846	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"25 years"	"25"	19	556860	Unreliable
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"26 years"	"26"	28	562747	5.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"27 years"	"27"	31	573351	5.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"28 years"	"28"	46	586152	7.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"29 years"	"29"	40	595888	6.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"30 years"	"30"	59	614122	9.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"31 years"	"31"	83	625638	13.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"32 years"	"32"	92	625822	14.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"33 years"	"33"	113	604431	18.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"34 years"	"34"	118	591523	19.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"35 years"	"35"	102	583092	17.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"36 years"	"36"	113	582225	19.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"37 years"	"37"	128	578272	22.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"38 years"	"38"	127	566123	22.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"39 years"	"39"	154	570394	27.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"40 years"	"40"	160	566979	28.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"41 years"	"41"	173	553549	31.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"42 years"	"42"	139	547626	25.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"43 years"	"43"	170	518061	32.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"44 years"	"44"	179	504782	35.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"45 years"	"45"	160	497092	32.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"46 years"	"46"	165	481369	34.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"47 years"	"47"	196	483244	40.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"48 years"	"48"	183	470876	38.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"49 years"	"49"	210	468385	44.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"50 years"	"50"	221	484816	45.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"51 years"	"51"	246	510245	48.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"52 years"	"52"	282	505959	55.7
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"53 years"	"53"	288	484341	59.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"54 years"	"54"	283	466879	60.6
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"55 years"	"55"	304	458401	66.3
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"56 years"	"56"	300	458306	65.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"57 years"	"57"	358	469697	76.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"58 years"	"58"	386	476958	80.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"59 years"	"59"	400	475264	84.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"60 years"	"60"	390	476694	81.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"61 years"	"61"	397	472086	84.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"62 years"	"62"	376	465325	80.8
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"63 years"	"63"	423	449102	94.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"64 years"	"64"	469	442793	105.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"65 years"	"65"	448	433201	103.4
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"66 years"	"66"	454	412216	110.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"67 years"	"67"	420	401919	104.5
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"68 years"	"68"	414	386349	107.2
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"69 years"	"69"	348	369782	94.1
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"70 years"	"70"	405	352623	114.9
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"71 years"	"71"	353	332919	106.0
	"2022 "	"2022"	"Male"	"M"	"Census Region 4: West"	"CENS-R4"	"72 years"	"72"	322	319000	100.9
