"","Notes","Year","Year.Code","Gender","Gender.Code","Census.Region","Census.Region.Code","Single.Year.Ages","Single.Year.Ages.Code","Single.Race.6","Single.Race.6.Code","Deaths","Population","Crude.Rate"
"4997","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","60 years",60,"White","2106-3",299,"400895","74.6"
"4998","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","61 years",61,"American Indian or Alaska Native","1002-5",10,"3112","Unreliable"
"4999","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","61 years",61,"Black or African American","2054-5",30,"38150","78.6"
"5000","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","61 years",61,"White","2106-3",358,"403670","88.7"
"5001","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","62 years",62,"Black or African American","2054-5",40,"38171","104.8"
"5002","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","62 years",62,"White","2106-3",341,"393543","86.6"
"5003","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","63 years",63,"Black or African American","2054-5",42,"36605","114.7"
"5004","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","63 years",63,"White","2106-3",382,"388473","98.3"
"5005","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","64 years",64,"Black or African American","2054-5",49,"34984","140.1"
"5006","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","64 years",64,"White","2106-3",345,"386568","89.2"
"5007","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","65 years",65,"Black or African American","2054-5",31,"33476","92.6"
"5008","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","65 years",65,"White","2106-3",351,"377878","92.9"
"5009","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","66 years",66,"Black or African American","2054-5",41,"30902","132.7"
"5010","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","66 years",66,"White","2106-3",312,"357793","87.2"
"5011","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","67 years",67,"Black or African American","2054-5",37,"29438","125.7"
"5012","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","67 years",67,"White","2106-3",303,"347681","87.1"
"5013","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","68 years",68,"Black or African American","2054-5",36,"27056","133.1"
"5014","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","68 years",68,"White","2106-3",351,"334396","105.0"
"5015","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","69 years",69,"Black or African American","2054-5",37,"24543","150.8"
"5016","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","69 years",69,"White","2106-3",324,"319205","101.5"
"5017","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","70 years",70,"Black or African American","2054-5",31,"22899","135.4"
"5018","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","70 years",70,"White","2106-3",326,"307275","106.1"
"5019","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","71 years",71,"Black or African American","2054-5",35,"21969","159.3"
"5020","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","71 years",71,"White","2106-3",334,"286589","116.5"
"5021","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","72 years",72,"Black or African American","2054-5",30,"20569","145.9"
"5022","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","72 years",72,"White","2106-3",308,"266855","115.4"
"5023","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","73 years",73,"Black or African American","2054-5",25,"18662","134.0"
"5024","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","73 years",73,"White","2106-3",291,"256996","113.2"
"5025","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","74 years",74,"Black or African American","2054-5",30,"17274","173.7"
"5026","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","74 years",74,"White","2106-3",306,"246854","124.0"
"5027","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","75 years",75,"Black or African American","2054-5",23,"16426","140.0"
"5028","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","75 years",75,"White","2106-3",331,"261487","126.6"
"5029","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","76 years",76,"Black or African American","2054-5",17,"12318","Unreliable"
"5030","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","76 years",76,"White","2106-3",255,"173458","147.0"
"5031","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","77 years",77,"Black or African American","2054-5",10,"11663","Unreliable"
"5032","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","77 years",77,"White","2106-3",266,"163586","162.6"
"5033","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","78 years",78,"Black or African American","2054-5",18,"10707","Unreliable"
"5034","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","78 years",78,"White","2106-3",278,"158697","175.2"
"5035","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","79 years",79,"Black or African American","2054-5",17,"10053","Unreliable"
"5036","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","79 years",79,"White","2106-3",290,"160707","180.5"
"5037","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","80 years",80,"Black or African American","2054-5",14,"8730","Unreliable"
"5038","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","80 years",80,"White","2106-3",251,"134177","187.1"
"5039","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","81 years",81,"Black or African American","2054-5",14,"7712","Unreliable"
"5040","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","81 years",81,"White","2106-3",238,"116802","203.8"
"5041","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","82 years",82,"Black or African American","2054-5",13,"6991","Unreliable"
"5042","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","82 years",82,"White","2106-3",236,"102255","230.8"
"5043","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","83 years",83,"Black or African American","2054-5",14,"6025","Unreliable"
"5044","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","83 years",83,"White","2106-3",221,"94409","234.1"
"5045","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","84 years",84,"Black or African American","2054-5",10,"5287","Unreliable"
"5046","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","84 years",84,"White","2106-3",226,"85577","264.1"
"5047","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","85 years",85,"Black or African American","2054-5",10,"Not Applicable","Not Applicable"
"5048","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","85 years",85,"White","2106-3",195,"Not Applicable","Not Applicable"
"5049","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","86 years",86,"Black or African American","2054-5",14,"Not Applicable","Not Applicable"
"5050","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","86 years",86,"White","2106-3",215,"Not Applicable","Not Applicable"
"5051","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","87 years",87,"Black or African American","2054-5",10,"Not Applicable","Not Applicable"
"5052","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","87 years",87,"White","2106-3",188,"Not Applicable","Not Applicable"
"5053","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","88 years",88,"Black or African American","2054-5",14,"Not Applicable","Not Applicable"
"5054","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","88 years",88,"White","2106-3",158,"Not Applicable","Not Applicable"
"5055","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","89 years",89,"Black or African American","2054-5",11,"Not Applicable","Not Applicable"
"5056","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","89 years",89,"White","2106-3",183,"Not Applicable","Not Applicable"
"5057","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","90 years",90,"White","2106-3",122,"Not Applicable","Not Applicable"
"5058","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","91 years",91,"White","2106-3",131,"Not Applicable","Not Applicable"
"5059","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","92 years",92,"White","2106-3",131,"Not Applicable","Not Applicable"
"5060","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","93 years",93,"White","2106-3",116,"Not Applicable","Not Applicable"
"5061","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","94 years",94,"White","2106-3",97,"Not Applicable","Not Applicable"
"5062","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","95 years",95,"White","2106-3",83,"Not Applicable","Not Applicable"
"5063","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","96 years",96,"White","2106-3",55,"Not Applicable","Not Applicable"
"5064","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","97 years",97,"White","2106-3",61,"Not Applicable","Not Applicable"
"5065","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","98 years",98,"White","2106-3",23,"Not Applicable","Not Applicable"
"5066","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","99 years",99,"White","2106-3",28,"Not Applicable","Not Applicable"
"5067","",2022,2022,"Male","M","Census Region 2: Midwest","CENS-R2","100+ years",100,"White","2106-3",24,"Not Applicable","Not Applicable"
"5068","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","< 1 year",0,"Black or African American","2054-5",13,"174469","Unreliable"
"5069","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","< 1 year",0,"White","2106-3",23,"493410","4.7"
"5070","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","24 years",24,"White","2106-3",12,"607923","Unreliable"
"5071","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","25 years",25,"White","2106-3",16,"596580","Unreliable"
"5072","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","26 years",26,"White","2106-3",20,"593374","3.4"
"5073","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","27 years",27,"White","2106-3",20,"596139","3.4"
"5074","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","28 years",28,"White","2106-3",30,"601492","5.0"
"5075","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","29 years",29,"Black or African American","2054-5",14,"202775","Unreliable"
"5076","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","29 years",29,"White","2106-3",32,"607543","5.3"
"5077","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","30 years",30,"White","2106-3",41,"620285","6.6"
"5078","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","31 years",31,"White","2106-3",60,"631198","9.5"
"5079","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","32 years",32,"Black or African American","2054-5",18,"201485","Unreliable"
"5080","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","32 years",32,"White","2106-3",61,"636449","9.6"
"5081","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","33 years",33,"White","2106-3",70,"622044","11.3"
"5082","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","34 years",34,"Black or African American","2054-5",14,"180558","Unreliable"
"5083","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","34 years",34,"White","2106-3",88,"616136","14.3"
"5084","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","35 years",35,"Black or African American","2054-5",15,"174518","Unreliable"
"5085","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","35 years",35,"White","2106-3",102,"613862","16.6"
"5086","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","36 years",36,"Black or African American","2054-5",11,"171183","Unreliable"
"5087","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","36 years",36,"White","2106-3",106,"618000","17.2"
"5088","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","37 years",37,"Black or African American","2054-5",22,"169477","13.0"
"5089","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","37 years",37,"White","2106-3",127,"620412","20.5"
"5090","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","38 years",38,"Black or African American","2054-5",21,"163197","12.9"
"5091","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","38 years",38,"White","2106-3",107,"609057","17.6"
"5092","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","39 years",39,"Black or African American","2054-5",22,"165931","13.3"
"5093","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","39 years",39,"White","2106-3",141,"620800","22.7"
"5094","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","40 years",40,"Black or African American","2054-5",21,"165522","12.7"
"5095","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","40 years",40,"White","2106-3",148,"620987","23.8"
"5096","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","41 years",41,"Black or African American","2054-5",33,"163399","20.2"
"5097","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","41 years",41,"White","2106-3",181,"615217","29.4"
"5098","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","42 years",42,"Black or African American","2054-5",32,"165541","19.3"
"5099","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","42 years",42,"White","2106-3",181,"611001","29.6"
"5100","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","43 years",43,"Black or African American","2054-5",39,"157058","24.8"
"5101","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","43 years",43,"White","2106-3",179,"587129","30.5"
"5102","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","44 years",44,"Black or African American","2054-5",37,"150855","24.5"
"5103","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","44 years",44,"White","2106-3",184,"578875","31.8"
"5104","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","45 years",45,"Black or African American","2054-5",26,"147568","17.6"
"5105","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","45 years",45,"White","2106-3",208,"572840","36.3"
"5106","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","46 years",46,"Black or African American","2054-5",39,"140541","27.7"
"5107","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","46 years",46,"White","2106-3",219,"554803","39.5"
"5108","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","47 years",47,"Black or African American","2054-5",33,"141381","23.3"
"5109","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","47 years",47,"White","2106-3",235,"564107","41.7"
"5110","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","48 years",48,"Black or African American","2054-5",43,"138177","31.1"
"5111","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","48 years",48,"White","2106-3",255,"556139","45.9"
"5112","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","49 years",49,"Black or African American","2054-5",51,"142183","35.9"
"5113","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","49 years",49,"White","2106-3",257,"566300","45.4"
"5114","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","50 years",50,"Black or African American","2054-5",42,"147015","28.6"
"5115","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","50 years",50,"White","2106-3",293,"598450","49.0"
"5116","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","51 years",51,"Black or African American","2054-5",60,"152535","39.3"
"5117","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","51 years",51,"White","2106-3",352,"636900","55.3"
"5118","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","52 years",52,"Black or African American","2054-5",59,"147781","39.9"
"5119","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","52 years",52,"White","2106-3",369,"621184","59.4"
"5120","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","53 years",53,"Black or African American","2054-5",62,"138170","44.9"
"5121","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","53 years",53,"White","2106-3",403,"595071","67.7"
"5122","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","54 years",54,"American Indian or Alaska Native","1002-5",10,"7642","Unreliable"
"5123","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","54 years",54,"Black or African American","2054-5",64,"139357","45.9"
"5124","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","54 years",54,"White","2106-3",407,"578045","70.4"
"5125","",2022,2022,"Male","M","Census Region 3: South","CENS-R3","55 years",55,"Black or African American","2054-5",63,"138272","45.6"
